Id,uid,Timestamp,Identifier,Question,Status,Concept Id,uid (from Concept Id),concept id UID,Activity Mastery History,Activity Mastery,Training Session Activities,AnswerId,Answer (from AnswerId),Correct (from AnswerId),respuesta correcta Texto,Id (from AnswerId),Module Id (from Topic Id) (from Concept Id),Topic Id (from Concept Id),Modules User Saved,CorrectAnswer,videoFeedBack,feedbackText
358481,recxvcnOHFwmpzsdj,2021-01-12 18:15,A-AN45,Be sure to verbally explain the Covid Safe Cleaning Promise to your customers when providing them with their documentation.,active,171523,recNGSaXUDz0NMsc7,recxvcnOHFwmpzsdj,,"633,1529,2421,4627,5699,6521,7254,8036,9147,11892,12991,13770,14468,15138,15858,16466,17161,17900,19965,20669,21382,22045,23262,24027,24574,25051,25641,26072,26932,27425,27916,30734,31463,32643,34189,35013,35708,36316,37011,38755,39431,40169,40861,41555,42249,43433,44127,45461,46324,49404,50230,53288,54740,55500,56237,57013,57756,58561,59339,60139,60858,61548,62258,62938,63633,64323,65092,65709,66491,67140,67930,68714,69478,70236,71005,71789,72558,73298,74009,74718,75400,76115,76894,77507,78284,78940,79631,80414,81216,81994,83292,84144,84837,85462,86212,86966,87575,88381,89063,89800,90495,91187,91711,92327,92734,93309,93974,94642,95406,96101,96795,97413,98140,98879,99656",,,,,,,5091,22171,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358469,recGg5nrKeWGwZQpY,2021-01-12 18:15,A-AN35,"You’re working through an online transaction process with a customer.
After confirming if the customer is using only their trade value, or including a down payment amount as well, what is the next step in the sales process?
",active,171524,recaYwiyueZM2w0Sa,recGg5nrKeWGwZQpY,,"634,1530,2422,4628,5700,6522,7255,8037,9148,11893,12992,13771,14469,15139,15859,16467,17162,17901,19966,20670,21383,22046,23263,24028,24575,25052,25642,26073,26933,27426,27917,30735,31464,32644,34190,35014,35709,36317,37012,38756,39432,40170,40862,41556,42250,43434,44128,45462,46325,49405,50231,53289,54741,55501,56238,57014,57757,58562,59340,60140,60859,61549,62259,62939,63634,64324,65093,65710,66492,67141,67931,68715,69479,70237,71006,71790,72559,73299,74010,74719,75401,76116,76895,77508,78285,78941,79632,80415,81217,81995,83293,84145,84838,85463,86213,86967,87576,88382,89064,89801,90496,91188,91712,92328,92735,93310,93975,94643,95407,96102,96796,97414,98141,98880,99657",,"1761789,1761790,1761791,1761788","Confirm if the customer is using trade only or trade with down payment, Listen to the customer’s pricing expectations , Present the World’s Best Down Payment, Present trade value based on photos","0, 0, 0, 1",Present trade value based on photos,1761788,5091,22171,,1761788,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358471,reck9Rz3SQdd6RC19,2021-01-12 18:15,A-AN27,"Assuming online transaction remains the preference, offer the new or used vehicle:",active,171524,recaYwiyueZM2w0Sa,reck9Rz3SQdd6RC19,,"635,1531,2423,4629,5701,6523,7256,8038,9149,11894,12993,13772,14470,15140,15860,16468,17163,17902,19967,20671,21384,22047,23264,24029,24576,25053,25643,26074,26934,27427,27918,30736,31465,32645,34191,35015,35710,36318,37013,38757,39433,40171,40863,41557,42251,43435,44129,45463,46326,49406,50232,53290,54742,55502,56239,57015,57758,58563,59341,60141,60860,61550,62260,62940,63635,64325,65094,65711,66493,67142,67932,68716,69480,70238,71007,71791,72560,73300,74011,74720,75402,76117,76896,77509,78286,78942,79633,80416,81218,81996,83294,84146,84839,85464,86214,86968,87577,88383,89065,89802,90497,91189,91713,92329,92736,93311,93976,94644,95408,96103,96797,97415,98142,98881,99658",,"1761760,1761759,1761761,1761758","Competitive Pricing Statement, Cost-plus Pricing Statement, Penetration Pricing Statement, Value Pricing Statement","0, 0, 0, 1",Value Pricing Statement,1761758,5091,22171,,1761758,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358472,recLpoTAJ2Go1PmEV,2021-01-12 18:15,A-AN32,The World’s Best Down Payment or WBD is: ,active,171524,recaYwiyueZM2w0Sa,recLpoTAJ2Go1PmEV,,"636,1532,2424,4630,5702,6524,7257,8039,9150,11895,12994,13773,14471,15141,15861,16469,17164,17903,19968,20672,21385,22048,23265,24030,24577,25054,25644,26075,26935,27428,27919,30737,31466,32646,34192,35016,35711,36319,37014,38758,39434,40172,40864,41558,42252,43436,44130,45464,46327,49407,50233,53291,54743,55503,56240,57016,57759,58564,59342,60142,60861,61551,62261,62941,63636,64326,65095,65712,66494,67143,67933,68717,69481,70239,71008,71792,72561,73301,74012,74721,75403,76118,76897,77510,78287,78943,79634,80417,81219,81997,83295,84147,84840,85465,86215,86969,87578,88384,89066,89803,90498,91190,91714,92330,92737,93312,93977,94645,95409,96104,96798,97416,98143,98882,99659",,,,,,,5091,22171,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358473,recPjmERjBTYsOFON,2021-01-12 18:15,A-AN36,Through the transaction process you should be sure to:,active,171524,recaYwiyueZM2w0Sa,recPjmERjBTYsOFON,,"637,1533,2425,4631,5703,6525,7258,8040,9151,11896,12995,13774,14472,15142,15862,16470,17165,17904,19969,20673,21386,22049,23266,24031,24578,25055,25645,26076,26936,27429,27920,30738,31467,32647,34193,35017,35712,36320,37015,38759,39435,40173,40865,41559,42253,43437,44131,45465,46328,49408,50234,53292,54744,55504,56241,57017,57760,58565,59343,60143,60862,61552,62262,62942,63637,64327,65096,65713,66495,67144,67934,68718,69482,70240,71009,71793,72562,73302,74013,74722,75404,76119,76898,77511,78288,78944,79635,80418,81220,81998,83296,84148,84841,85466,86216,86970,87579,88385,89067,89804,90499,91191,91715,92331,92738,93313,93978,94646,95410,96105,96799,97417,98144,98883,99660",,,,,,,5091,22171,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358475,recWDZV34Sp2uZpMB,2021-01-12 18:15,A-AN37,"When a customer offers a vehicle for trade-in online, be sure to highlight that they’ll receive a trade-in value certificate that is redeemable with or without their purchase.",active,171524,recaYwiyueZM2w0Sa,recWDZV34Sp2uZpMB,,"638,1534,2426,4632,5704,6526,7259,8041,9152,11897,12996,13775,14473,15143,15863,16471,17166,17905,19970,20674,21387,22050,23267,24032,24579,25056,25646,26077,26937,27430,27921,30739,31468,32648,34194,35018,35713,36321,37016,38760,39436,40174,40866,41560,42254,43438,44132,45466,46329,49409,50235,53293,54745,55505,56242,57018,57761,58566,59344,60144,60863,61553,62263,62943,63638,64328,65097,65714,66496,67145,67935,68719,69483,70241,71010,71794,72563,73303,74014,74723,75405,76120,76899,77512,78289,78945,79636,80419,81221,81999,83297,84149,84842,85467,86217,86971,87580,88386,89068,89805,90500,91192,91716,92332,92739,93314,93979,94647,95411,96106,96800,97418,98145,98884,99661",,,,,,,5091,22171,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358477,recBjzPtP9AGKoN3J,2021-01-12 18:15,A-AN39,"When beginning to process the paperwork of a sale online, remember to _______.",active,171524,recaYwiyueZM2w0Sa,recBjzPtP9AGKoN3J,,"639,1535,2427,4633,5705,6527,7260,8042,9153,11898,12997,13776,14474,15144,15864,16472,17167,17906,19971,20675,21388,22051,23268,24033,24580,25057,25647,26078,26938,27431,27922,30740,31469,32649,34195,35019,35714,36322,37017,38761,39437,40175,40867,41561,42255,43439,44133,45467,46330,49410,50236,53294,54746,55506,56243,57019,57762,58567,59345,60145,60864,61554,62264,62944,63639,64329,65098,65715,66497,67146,67936,68720,69484,70242,71011,71795,72564,73304,74015,74724,75406,76121,76900,77513,78290,78946,79637,80420,81222,82000,83298,84150,84843,85468,86218,86972,87581,88387,89069,89806,90501,91193,91717,92333,92740,93315,93980,94648,95412,96107,96801,97419,98146,98885,99662",,"1761784,1761786,1761787,1761785","be personable, explain things thoroughly, and make them feel comfortable, email the customer your contact information in case their connection drops, tell a joke to relax your customer while you’re filing paperwork, tell an interesting story to keep your customer entertained","1, 0, 0, 0","be personable, explain things thoroughly, and make them feel comfortable",1761784,5091,22171,,1761784,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358482,rec4VbrfsUAcTRp0N,2021-01-12 18:15,A-AN38,"After listening to your customer discuss their payment options, what is the next step in the digital sales process?",active,171524,recaYwiyueZM2w0Sa,rec4VbrfsUAcTRp0N,,"640,1536,2428,4634,5706,6528,7261,8043,9154,11899,12998,13777,14475,15145,15865,16473,17168,17907,19972,20676,21389,22052,23269,24034,24581,25058,25648,26079,26939,27432,27923,30741,31470,32650,34196,35020,35715,36323,37018,38762,39438,40176,40868,41562,42256,43440,44134,45468,46331,49411,50237,53295,54747,55507,56244,57020,57763,58568,59346,60146,60865,61555,62265,62945,63640,64330,65099,65716,66498,67147,67937,68721,69485,70243,71012,71796,72565,73305,74016,74725,75407,76122,76901,77514,78291,78947,79638,80421,81223,82001,83299,84151,84844,85469,86219,86973,87582,88388,89070,89807,90502,91194,91718,92334,92741,93316,93981,94649,95413,96108,96802,97420,98147,98886,99663",,,,,,,5091,22171,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358483,recpunSCsKv8QLXCa,2021-01-12 18:15,A-AN47,Getting SPACED is your way of identifying:,active,171525,recC3tgD4CiRjhGUD,recpunSCsKv8QLXCa,,"641,1537,2429,4635,5707,6529,7262,8044,9155,11900,12999,13778,14476,15146,15866,16474,17169,17908,19973,20677,21390,22053,23270,24035,24582,25059,25649,26080,26940,27433,27924,30742,31471,32651,34197,35021,35716,36324,37019,38763,39439,40177,40869,41563,42257,43441,44135,45469,46332,49412,50238,53296,54748,55508,56245,57021,57764,58569,59347,60147,60866,61556,62266,62946,63641,64331,65100,65717,66499,67148,67938,68722,69486,70244,71013,71797,72566,73306,74017,74726,75408,76123,76902,77515,78292,78948,79639,80422,81224,82002,83300,84152,84845,85470,86220,86974,87583,88389,89071,89808,90503,91195,91719,92335,92742,93317,93982,94650,95414,96109,96803,97421,98148,98887,99664",,"1761708,1761709,1761706,1761707","If your customer wants to complete the transaction online or not, The pace at which your customer wants to move, Your customer’s hot button preferences, Your customer’s preferred method of communication","0, 0, 1, 0",Your customer’s hot button preferences,1761706,5091,22171,,1761706,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358484,recRfdiECjGxgFXJA,2021-01-12 18:15,A-AN49,What does the acronym S.P.A.C.E.D. stand for?,active,171525,recC3tgD4CiRjhGUD,recRfdiECjGxgFXJA,,"642,1538,2430,4636,5708,6530,7263,8045,9156,11901,13000,13779,14477,15147,15867,16475,17170,17909,19974,20678,21391,22054,23271,24036,24583,25060,25650,26081,26941,27434,27925,30743,31472,32652,34198,35022,35717,36325,37020,38764,39440,40178,40870,41564,42258,43442,44136,45470,46333,49413,50239,53297,54749,55509,56246,57022,57765,58570,59348,60148,60867,61557,62267,62947,63642,64332,65101,65718,66500,67149,67939,68723,69487,70245,71014,71798,72567,73307,74018,74727,75409,76124,76903,77516,78293,78949,79640,80423,81225,82003,83301,84153,84846,85471,86221,86975,87584,88390,89072,89809,90504,91196,91720,92336,92743,93318,93983,94651,95415,96110,96804,97422,98149,98888,99665",,"1761715,1597023,1761716,1761717,1761714","Safety, Performance, Appearance, Comfort, Economy, Dependability , Safety, Performance, Appearance, Comfort, Economy, Dependability , Safety, Placement, Aesthetics, Custom, Environment, Details, Security, Pleasure, Accessibility, Customer Support, Entry, Deals, Smoothness, Preparedness, Acclamation, Creativity, Environment, Drift",1,"Safety, Performance, Appearance, Comfort, Economy, Dependability ",1761715,5091,22171,,1761715,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358485,recaT3rtmn2YBoi3W,2021-01-12 18:15,A-AN50,Communicating scarcity in the sales process _______.,active,171525,recC3tgD4CiRjhGUD,recaT3rtmn2YBoi3W,,"643,1539,2431,4637,5709,6531,7264,8046,9157,11902,13001,13780,14478,15148,15868,16476,17171,17910,19975,20679,21392,22055,23272,24037,24584,25061,25651,26082,26942,27435,27926,30744,31473,32653,34199,35023,35718,36326,37021,38765,39441,40179,40871,41565,42259,43443,44137,45471,46334,49414,50240,53298,54750,55510,56247,57023,57766,58571,59349,60149,60868,61558,62268,62948,63643,64333,65102,65719,66501,67150,67940,68724,69488,70246,71015,71799,72568,73308,74019,74728,75410,76125,76904,77517,78294,78950,79641,80424,81226,82004,83302,84154,84847,85472,86222,86976,87585,88391,89073,89810,90505,91197,91721,92337,92744,93319,93984,94652,95416,96111,96805,97423,98150,98889,99666",,"1761695,1761692,1761694,1761693","gives you the flexibility to offer cars that may not include all of their preferences, helps establish reasonable expectations from your customer, is a best practice as it allows you to remain transparent with your customer  , should be kept at a minimum as it reflects poorly on your inventory","1, 0, 0, 0",gives you the flexibility to offer cars that may not include all of their preferences,1761695,5091,22171,,1761695,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358486,recEktLSH1iNRIfWX,2021-01-12 18:15,A-AN53,"During the sales process, your customer mentions to you that they’ve owned a lot of used vehicles in the past. They’ve had nothing but issues with them breaking down at the worst possible times.
Which of these SPACED preferences may be most important to this customer?
",active,171525,recC3tgD4CiRjhGUD,recEktLSH1iNRIfWX,,"644,1540,2432,4638,5710,6532,7265,8047,9158,11903,13002,13781,14479,15149,15869,16477,17172,17911,19976,20680,21393,22056,23273,24038,24585,25062,25652,26083,26943,27436,27927,30745,31474,32654,34200,35024,35719,36327,37022,38766,39442,40180,40872,41566,42260,43444,44138,45472,46335,49415,50241,53299,54751,55511,56248,57024,57767,58572,59350,60150,60869,61559,62269,62949,63644,64334,65103,65720,66502,67151,67941,68725,69489,70247,71016,71800,72569,73309,74020,74729,75411,76126,76905,77518,78295,78951,79642,80425,81227,82005,83303,84155,84848,85473,86223,86977,87586,88392,89074,89811,90506,91198,91722,92338,92745,93320,93985,94653,95417,96112,96806,97424,98151,98890,99667",,"1761700,1761701,1761702,1761697","Dependability, Comfort, Economy, Performance","1, 0, 0, 0",Dependability,1761700,5091,22171,,1761700,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358487,recgiDALms9uKqNoZ,2021-01-12 18:15,A-AN51,"During the sales process, your customer mentions that they have a large, younger family.
Which of these aspects of SPACED do you think may be the most important to them?
",active,171525,recC3tgD4CiRjhGUD,recgiDALms9uKqNoZ,,"645,1541,2433,4639,5711,6533,7266,8048,9159,11904,13003,13782,14480,15150,15870,16478,17173,17912,19977,20681,21394,22057,23274,24039,24586,25063,25653,26084,26944,27437,27928,30746,31475,32655,34201,35025,35720,36328,37023,38767,39443,40181,40873,41567,42261,43445,44139,45473,46336,49416,50242,53300,54752,55512,56249,57025,57768,58573,59351,60151,60870,61560,62270,62950,63645,64335,65104,65721,66503,67152,67942,68726,69490,70248,71017,71801,72570,73310,74021,74730,75412,76127,76906,77519,78296,78952,79643,80426,81228,82006,83304,84156,84849,85474,86224,86978,87587,88393,89075,89812,90507,91199,91723,92339,92746,93321,93986,94654,95418,96113,96807,97425,98152,98891,99668",,"1597026,1596858,1761703,1761699","Safety, Appearance, Performance, Comfort",,,,5091,22171,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
358488,rec8jz9TnbKd0mh6v,2021-01-12 18:15,A-AN46,The first declaration your customer must make in the sales process is:,active,171525,recC3tgD4CiRjhGUD,rec8jz9TnbKd0mh6v,,"646,1542,2434,4640,5712,6534,7267,8049,9160,11905,13004,13783,14481,15151,15871,16479,17174,17913,19978,20682,21395,22058,23275,24040,24587,25064,25654,26085,26945,27438,27929,30747,31476,32656,34202,35026,35721,36329,37024,38768,39444,40182,40874,41568,42262,43446,44140,45474,46337,49417,50243,53301,54753,55513,56250,57026,57769,58574,59352,60152,60871,61561,62271,62951,63646,64336,65105,65722,66504,67153,67943,68727,69491,70249,71018,71802,72571,73311,74022,74731,75413,76128,76907,77520,78297,78953,79644,80427,81229,82007,83305,84157,84850,85475,86225,86979,87588,88394,89076,89813,90508,91200,91724,92340,92747,93322,93987,94655,95419,96114,96808,97426,98153,98892,99669",,,,,,,5091,22171,,,mixkit-forest-stream-in-the-sunlight-529-large.mp4 (https://v5.airtableusercontent.com/v1/14/14/1674504000000/bNN5U6B4S28kIlW6S9lJlQ/E7fkr1Cow-qDT_N8BE1_fcVD5FHho5DOBE154dLKigAjkGV_V7DtkRaS-L9q0DLAQhdEigja0BdPruJEPMnvbAuh5-NRVIxjGK9zLRk-4EhJyqjax_CFOUFpOBa_Pb_v3Boa1g4tOX44JwwEGZu8ng/5U2Ln0uNr6N-VC79bjQqxjpfTkH2VIgOb6d_Wa_qYTw),"Feedback va aquí
Nunc pharetra, est eu sodales tincidunt, dui dui fringilla turpis, et posuere ex elit quis urna. Proin quam dui, lacinia nec arcu id, ultrices varius velit. Nulla vel velit nec urna sodales tristique at sit amet magna. In tempor sem eget erat varius, eget varius sapien posuere. Mauris eu placerat justo. Vestibulum eu urna a est semper egestas sit amet a eros. Donec porta viverra justo id semper."
