Id,uid,Identifier,Name,Status,Topic Id,Concepts from Topic,Module Id (from Topic Id),Uid Id (from Topic Id),Name (from Topic Id),Activities,Concept Mastery,Knowledge Card Renders,Id Rollup (from Activities),Knowledge Cards,Modules User Saved,Training Sessions
171253,rec4i1rylT3cIzacz,C-AD44,Confirming the Interview | Commitment #1,active,22117,"171249,171250,171251,171252,171253,171254,171255,171256,171257,171258,171259,171260",5078,reckFYPhLyVpq5pnX,11 Major Commitments to the Sale,"358001,358002,358003","193,417,631,868,1021,1138,1367,1565,1737,1879,2039,2145,2300,2567,2664,2824,2926,3105,3256,3399,3559,3681,3832,3985,4149,4251,4429,4583,4738,4877,5142,6609,6769,7027,7287,7400,7590,7741,7864,8015,8418,8560,8723,8873,9024,9175,9326,9428,9579,9841,10029,10600,10782,10944,11046,11148,11250,11418,11712,11880,12043,12216,12379,12565,12746,12926,13083,13233,13389,13536,13686,13837,14011,14136,14313,14449,14626,14804,14972,15138,15308,15484,15653,15817,15973,16129,16276,16432,16609,16734,16911,17050,17200,17386,17579,17756,17945,18062,18264,18424,18552,18719,18888,19012,19197,19340,19502,19653,19803,20408,20541,20714,20865,21016,21142,21301,21464,21642,21793,21917,22075,22218,22373,22530,22682,22857,23030,23198,23369,23493,23654,23816,23989,24194,24337,24514,24676,24827,24953,25117,25294,25472,25648,25825,26005,26138,26289,26441,26590,26769,26920,27056,27229,27404,27560,27696,27860,28013,28172,28307,28451,28640,28791,28942,29399,29538,29756,29907,30031,30147,30294,30445,30601,30749,30900,31050,31201,31351,31548,31726,31877,32009,32160,32364,32629,32779,32930,33083,33239,33421,33576,33785,33936,34087,34238,34389,34527,34685,34864,35002,35173,35351,35502,35669,35819,35998,36149,36289,36471,36641,36803,36969,37177,37328,37485,37591,38309,39148,39261,39422,39573,39746,39919,40092,40265,40427,40578,40729,40891,41064,41237,41399,41550,41712,41874,42036,42187,42338,42493,42655,42832,43045,43207,43384,43557,43730,43854,44027,44204,44366,44517,44679,44852,45025,45198,45371,45544,45721,45872,46034,46207,46384,46550,46717,46887,47049,47173,47286,47437,47588,47739,47890,48056,48222,48388,48554,48720,48886,49052,49218,49373,49569,49770,50092,50286,50710,50891,51057,51253,51434,51585,51736,51887,52038,52204,52370,52521",,3,40755,,
171560,rec2apwE0tjid2nhB,C-AD91,Confirming the Six-Point Walkaround | Commitment #8,active,22176,"171554,171556,171557,171558,171559,171560,171561,171562,171563,171564,171565,171566",5093,recw8x9SDc81xQhZT,11 Major Commitments to the Sale,"358646,358647,358648","230,454,659,1175,1401,1594,1774,1908,2182,2693,2963,3077,3228,3356,3535,3718,3869,4031,4448,4555,4722,4914,5106,5319,5432,5534,5631,5746,5896,5998,6100,6644,6805,6991,7437,7560,7705,7901,8052,8383,8597,8759,8910,9061,9212,9465,9616,9877,10062,10637,10819,11455,11741,11915,12077,12252,12416,12514,12781,12956,13117,13267,13418,13570,13720,13872,13976,14173,14338,14486,14663,14826,15002,15172,15344,15517,15690,15853,16004,16156,16306,16467,16573,16769,16875,17074,17227,17419,17611,17716,18097,18207,18388,18586,18748,18852,19048,19134,19373,19535,19685,19836,19949,20053,20164,20257,20365,20570,20675,20829,20980,21176,21338,21501,21606,21757,21953,22105,22255,22406,22559,22719,22893,23066,23228,23333,23529,23691,23853,24026,24150,24373,24534,24640,24791,24987,25153,25331,25509,25684,25861,26025,26174,26325,26477,26627,26726,26884,27092,27264,27430,27517,27729,27881,27970,28129,28334,28487,28604,28755,28906,29054,29146,29257,29363,29574,29691,30180,30331,30482,30634,30784,30935,31086,31237,31388,31575,31690,31841,32038,32194,32328,32492,32665,32816,32967,33118,33275,33458,33613,33749,33900,34051,34202,34353,34562,34722,34828,35036,35209,35315,35535,35705,35856,35962,36113,36325,36506,36678,36840,37006,37214,38346,38638,39459,39610,39783,39956,40129,40302,40464,40615,40766,40928,41101,41274,41436,41587,41749,41911,42073,42224,42375,42530,42692,42869,43082,43244,43421,43594,43891,44064,44241,44403,44554,44716,44889,45062,45235,45408,45581,45758,45909,46071,46244,46421,46587,46924,47323,47474,47625,47776,47927,48093,48259,48425,48591,48757,48923,49089,49255,49410,49606,49807,49939,50129,50323,50553,50747,50928,51094,51290,51471,51622,51773,51924,52075,52241,52407,52558",994575,3,41116,,"6713283,6725134,6725135,6715414,6727249,6752061,6767413,7122440,7159160,7184338,7184352"
171254,recthT7rNYfBR20se,C-AD45,Confirming the Six-Point Walkaround | Commitment #8,active,22117,"171249,171250,171251,171252,171253,171254,171255,171256,171257,171258,171259,171260",5078,reckFYPhLyVpq5pnX,11 Major Commitments to the Sale,"358022,358023,358024","194,418,632,869,1022,1139,1368,1566,1738,1880,2040,2146,2301,2568,2665,2825,2927,3106,3257,3400,3560,3682,3833,3986,4150,4252,4430,4584,4739,4878,5143,6610,6770,7028,7288,7401,7591,7742,7865,8016,8419,8561,8724,8874,9025,9176,9327,9429,9580,9842,10030,10601,10783,10945,11047,11149,11251,11419,11713,11881,12044,12217,12380,12566,12747,12927,13084,13234,13390,13537,13687,13838,14012,14137,14314,14450,14627,14805,14973,15139,15309,15485,15654,15818,15974,16130,16277,16433,16610,16735,16912,17051,17201,17387,17580,17757,17946,18063,18265,18425,18553,18720,18889,19013,19198,19341,19503,19654,19804,20409,20542,20715,20866,21017,21143,21302,21465,21643,21794,21918,22076,22219,22374,22531,22683,22858,23031,23199,23370,23494,23655,23817,23990,24195,24338,24515,24677,24828,24954,25118,25295,25473,25649,25826,26006,26139,26290,26442,26591,26770,26921,27057,27230,27405,27561,27697,27861,28014,28173,28308,28452,28641,28792,28943,29400,29539,29757,29908,30032,30148,30295,30446,30602,30750,30901,31051,31202,31352,31549,31727,31878,32010,32161,32365,32630,32780,32931,33084,33240,33422,33577,33786,33937,34088,34239,34390,34528,34686,34865,35003,35174,35352,35503,35670,35820,35999,36150,36290,36472,36642,36804,36970,37178,37329,37486,37592,38310,39149,39262,39423,39574,39747,39920,40093,40266,40428,40579,40730,40892,41065,41238,41400,41551,41713,41875,42037,42188,42339,42494,42656,42833,43046,43208,43385,43558,43731,43855,44028,44205,44367,44518,44680,44853,45026,45199,45372,45545,45722,45873,46035,46208,46385,46551,46718,46888,47050,47174,47287,47438,47589,47740,47891,48057,48223,48389,48555,48721,48887,49053,49219,49374,49570,49771,50093,50287,50711,50892,51058,51254,51435,51586,51737,51888,52039,52205,52371,52522",,3,40762,,
171554,rec68X0AUABNq9YHi,C-AD85,Confirming the Vehicle Selection | Commitment #7,active,22176,"171554,171556,171557,171558,171559,171560,171561,171562,171563,171564,171565,171566",5093,recw8x9SDc81xQhZT,11 Major Commitments to the Sale,"358628,358629,358630","225,449,655,1170,1396,1590,1769,1902,2177,2687,2958,3071,3222,3351,3529,3713,3864,4026,4445,4549,4716,4909,5100,5314,5427,5529,5625,5741,5890,5992,6094,6639,6800,6985,7432,7554,7699,7896,8047,8378,8592,8754,8905,9056,9207,9460,9611,9872,10057,10632,10814,11450,11736,11910,12072,12247,12411,12509,12776,12951,13112,13262,13413,13565,13715,13867,13971,14168,14336,14481,14658,14822,14997,15167,15339,15512,15685,15848,15999,16153,16302,16462,16567,16764,16869,17072,17222,17414,17606,17710,18092,18201,18382,18582,18744,18846,19043,19213,19368,19530,19680,19831,19944,20047,20159,20251,20359,20566,20669,20823,20974,21171,21333,21496,21600,21751,21948,22101,22250,22401,22555,22714,22888,23061,23223,23327,23524,23686,23848,24021,24144,24368,24530,24634,24785,24982,25148,25326,25504,25679,25856,26023,26169,26320,26472,26622,26720,26878,27087,27259,27428,27512,27725,27878,27965,28123,28331,28482,28598,28749,28900,29049,29140,29252,29357,29569,29685,30175,30326,30477,30629,30779,30930,31081,31232,31383,31570,31684,31835,32034,32189,32322,32487,32660,32811,32962,33113,33270,33453,33608,33743,33894,34045,34196,34347,34557,34717,34822,35031,35204,35309,35530,35700,35851,35956,36107,36320,36365,36673,36835,37001,37209,38341,38633,39454,39605,39778,39951,40124,40297,40459,40610,40761,40923,41096,41269,41431,41582,41744,41906,42068,42219,42370,42525,42687,42864,43077,43239,43416,43589,43886,44059,44236,44398,44549,44711,44884,45057,45230,45403,45576,45753,45904,46066,46239,46416,46582,46919,47318,47469,47620,47771,47922,48088,48254,48420,48586,48752,48918,49084,49250,49405,49601,49802,49934,50124,50318,50548,50742,50923,51089,51285,51466,51617,51768,51919,52070,52236,52402,52553",994574,3,41113,,"6642978,6703693,6713114,6725137,6715424,6715427,6727250,6752064,6752072,6767417,6822788,6826859,6830343,7122442,7122452,7122455,7159163,7184323,7184375,7236606,7270415,7270418"
171249,rec6aUhHcsY31CXik,C-AD40,Confirming the Vehicle Selection | Commitment #7,active,22117,"171249,171250,171251,171252,171253,171254,171255,171256,171257,171258,171259,171260",5078,reckFYPhLyVpq5pnX,11 Major Commitments to the Sale,"358019,358020,358021","189,413,627,864,1017,1134,1363,1561,1733,1875,2035,2141,2296,2563,2660,2820,2922,3101,3252,3395,3555,3677,3828,3981,4145,4247,4425,4579,4734,4873,5138,6605,6765,7023,7283,7396,7586,7737,7860,8011,8414,8556,8719,8869,9020,9171,9322,9424,9575,9837,10025,10596,10778,10940,11042,11144,11246,11414,11708,11876,12039,12212,12375,12561,12742,12922,13079,13229,13385,13532,13682,13833,14007,14132,14309,14445,14622,14800,14968,15134,15304,15480,15649,15813,15969,16125,16272,16428,16605,16730,16907,17046,17196,17382,17575,17752,17941,18058,18260,18420,18548,18715,18884,19008,19193,19336,19498,19649,19799,20404,20537,20710,20861,21012,21138,21297,21460,21638,21789,21913,22071,22214,22369,22526,22678,22853,23026,23194,23365,23489,23650,23812,23985,24190,24333,24510,24672,24823,24949,25113,25290,25468,25644,25821,26001,26134,26285,26437,26586,26765,26916,27052,27225,27400,27556,27692,27856,28009,28168,28303,28447,28636,28787,28938,29395,29534,29752,29903,30027,30143,30290,30441,30597,30745,30896,31046,31197,31347,31544,31722,31873,32005,32156,32360,32625,32775,32926,33079,33235,33417,33572,33781,33932,34083,34234,34385,34523,34681,34860,34998,35169,35347,35498,35665,35815,35994,36145,36285,36467,36637,36799,36965,37173,37324,37481,37587,38305,39144,39257,39418,39569,39742,39915,40088,40261,40423,40574,40725,40887,41060,41233,41395,41546,41708,41870,42032,42183,42334,42489,42651,42828,43041,43203,43380,43553,43726,43850,44023,44200,44362,44513,44675,44848,45021,45194,45367,45540,45717,45868,46030,46203,46380,46546,46713,46883,47045,47169,47282,47433,47584,47735,47886,48052,48218,48384,48550,48716,48882,49048,49214,49369,49565,49766,50088,50282,50706,50887,51053,51249,51430,51581,51732,51883,52034,52200,52366,52517",,3,40761,,
171260,recz1BAOBcuI3KGAK,C-AD51,Customer Introduction | Pre-Commitments,active,22117,"171249,171250,171251,171252,171253,171254,171255,171256,171257,171258,171259,171260",5078,reckFYPhLyVpq5pnX,11 Major Commitments to the Sale,"357998,357999,358000","200,424,638,875,1028,1145,1374,1572,1744,1886,2046,2152,2307,2574,2671,2831,2933,3112,3263,3406,3513,3688,3839,3992,4156,4258,4436,4590,4745,4884,5149,6616,6776,7034,7294,7407,7597,7748,7871,8022,8425,8567,8730,8880,9031,9182,9333,9435,9586,9848,10036,10607,10789,10951,11053,11155,11257,11425,11719,11887,12050,12223,12386,12572,12753,12933,13090,13240,13396,13543,13693,13844,14018,14143,14320,14456,14633,14811,14979,15145,15315,15491,15660,15824,15980,16136,16283,16439,16616,16741,16918,17057,17207,17393,17586,17763,17952,18069,18271,18431,18559,18726,18895,19019,19204,19347,19509,19660,19810,20415,20548,20721,20872,21023,21149,21308,21471,21649,21800,21924,22082,22225,22380,22537,22689,22864,23037,23205,23376,23500,23661,23823,23996,24201,24344,24521,24683,24834,24960,25124,25301,25479,25655,25832,26012,26145,26296,26448,26597,26776,26927,27063,27236,27411,27567,27703,27867,28020,28179,28314,28458,28647,28798,28949,29406,29545,29763,29914,30038,30154,30301,30452,30608,30756,30907,31057,31208,31358,31555,31733,31884,32016,32167,32371,32636,32786,32937,33090,33246,33428,33583,33792,33943,34094,34245,34396,34534,34692,34871,35009,35180,35358,35509,35676,35826,36005,36156,36296,36478,36648,36810,36976,37184,37335,37492,37598,38316,39155,39268,39429,39580,39753,39926,40099,40272,40434,40585,40736,40898,41071,41244,41406,41557,41719,41881,42043,42194,42345,42500,42662,42839,43052,43214,43391,43564,43737,43861,44034,44211,44373,44524,44686,44859,45032,45205,45378,45551,45728,45879,46041,46214,46391,46557,46724,46894,47056,47180,47293,47444,47595,47746,47897,48063,48229,48395,48561,48727,48893,49059,49225,49380,49576,49777,50099,50293,50717,50898,51064,51260,51441,51592,51743,51894,52045,52211,52377,52528",,3,40754,,
171565,recKprbb6jxctR68g,C-AD97,Customer Introduction | Pre-Commitments,active,22176,"171554,171556,171557,171558,171559,171560,171561,171562,171563,171564,171565,171566",5093,recw8x9SDc81xQhZT,11 Major Commitments to the Sale,"358657,358660,358666","235,459,587,1180,1406,1506,1779,1913,2187,2698,2968,3082,3233,3361,3540,3723,3874,4036,4450,4560,4727,4919,5111,5324,5437,5539,5636,5751,5901,6003,6105,6529,6810,6996,7442,7565,7710,7906,8057,8388,8602,8764,8915,9066,9217,9470,9621,9882,9955,10642,10824,11460,11746,11920,12082,12257,12421,12519,12786,12961,12996,13272,13423,13461,13725,13749,13980,14178,14281,14491,14668,14831,14908,15177,15349,15522,15695,15730,15916,16064,16213,16472,16578,16774,16880,17006,17127,17335,17512,17721,18102,18212,18393,18472,18673,18857,19053,19137,19255,19429,19690,19841,19954,20058,20169,20262,20370,20494,20680,20834,20985,21181,21343,21372,21611,21762,21958,22011,22260,22411,22468,22724,22755,23071,23145,23338,23534,23696,23858,24031,24155,24378,24539,24645,24796,24992,25158,25336,25514,25689,25866,25967,26179,26330,26351,26632,26731,26889,26959,27269,27366,27522,27608,27821,27975,28134,28267,28492,28609,28760,28911,28986,29151,29262,29368,29579,29696,30185,30336,30487,30526,30789,30940,31091,31242,31393,31580,31695,31846,31947,32199,32333,32497,32670,32821,32972,33123,33280,33463,33618,33754,33905,34056,34207,34358,34567,34727,34833,35041,35214,35320,35540,35710,35861,35967,36118,36184,36366,36683,36845,37011,37219,38351,38643,39464,39615,39788,39961,40134,40307,40469,40620,40771,40933,41106,41279,41441,41592,41754,41916,42078,42229,42380,42535,42697,42874,43087,43249,43426,43599,43896,44069,44246,44408,44559,44721,44894,45067,45240,45413,45586,45763,45914,46076,46249,46426,46592,46929,47328,47479,47630,47781,47932,48098,48264,48430,48596,48762,48928,49094,49260,49415,49611,49812,49944,50134,50328,50558,50752,50933,51099,51295,51476,51627,51778,51929,52080,52246,52412,52563",,3,41123,,"6853288,6758331,6752070,6752073,6822427,6826862,6830345,6835768,6836291,6840369,6846079,7083321,7083322,7096037,7122458,7122462,7122465,7166206,7159167,7235556,7269563,7269567,7275835"
171561,recbxiHwjxUs71PVo,C-AD92,Getting SPACED | Commitment #5,active,22176,"171554,171556,171557,171558,171559,171560,171561,171562,171563,171564,171565,171566",5093,recw8x9SDc81xQhZT,11 Major Commitments to the Sale,"358649,358661,358663","231,455,660,1176,1402,1595,1775,1909,2183,2694,2964,3078,3229,3357,3536,3719,3870,4032,4449,4556,4723,4915,5107,5320,5433,5535,5632,5747,5897,5999,6101,6645,6806,6992,7438,7561,7706,7902,8053,8384,8598,8760,8911,9062,9213,9466,9617,9878,10063,10638,10820,11456,11742,11916,12078,12253,12417,12515,12782,12957,13118,13268,13419,13571,13721,13873,13977,14174,14279,14487,14664,14827,15003,15173,15345,15518,15691,15854,16005,16157,16307,16468,16574,16770,16876,17004,17228,17420,17612,17717,18098,18208,18389,18587,18749,18853,19049,19215,19374,19536,19686,19837,19950,20054,20165,20258,20366,20571,20676,20830,20981,21177,21339,21502,21607,21758,21954,22106,22256,22407,22560,22720,22894,23067,23229,23334,23530,23692,23854,24027,24151,24374,24535,24641,24792,24988,25154,25332,25510,25685,25862,26026,26175,26326,26478,26628,26727,26885,27093,27265,27364,27518,27730,27882,27971,28130,28335,28488,28605,28756,28907,29055,29147,29258,29364,29575,29692,30181,30332,30483,30635,30785,30936,31087,31238,31389,31576,31691,31842,32039,32195,32329,32493,32666,32817,32968,33119,33276,33459,33614,33750,33901,34052,34203,34354,34563,34723,34829,35037,35210,35316,35536,35706,35857,35963,36114,36326,36507,36679,36841,37007,37215,38347,38639,39460,39611,39784,39957,40130,40303,40465,40616,40767,40929,41102,41275,41437,41588,41750,41912,42074,42225,42376,42531,42693,42870,43083,43245,43422,43595,43892,44065,44242,44404,44555,44717,44890,45063,45236,45409,45582,45759,45910,46072,46245,46422,46588,46925,47324,47475,47626,47777,47928,48094,48260,48426,48592,48758,48924,49090,49256,49411,49607,49808,49940,50130,50324,50554,50748,50929,51095,51291,51472,51623,51774,51925,52076,52242,52408,52559",,3,41118,,"6642984,6715430,6727251,6752076,6767420,6817425,6821942,7122470,7166211,7163903"
171255,recqNhPZ6mhPZcZOH,C-AD46,Getting SPACED | Commitment #5,active,22117,"171249,171250,171251,171252,171253,171254,171255,171256,171257,171258,171259,171260",5078,reckFYPhLyVpq5pnX,11 Major Commitments to the Sale,"358013,358014,358015","195,419,633,870,1023,1140,1369,1567,1739,1881,2041,2147,2302,2569,2666,2826,2928,3107,3258,3401,3561,3683,3834,3987,4151,4253,4431,4585,4740,4879,5144,6611,6771,7029,7289,7402,7592,7743,7866,8017,8420,8562,8725,8875,9026,9177,9328,9430,9581,9843,10031,10602,10784,10946,11048,11150,11252,11420,11714,11882,12045,12218,12381,12567,12748,12928,13085,13235,13391,13538,13688,13839,14013,14138,14315,14451,14628,14806,14974,15140,15310,15486,15655,15819,15975,16131,16278,16434,16611,16736,16913,17052,17202,17388,17581,17758,17947,18064,18266,18426,18554,18721,18890,19014,19199,19342,19504,19655,19805,20410,20543,20716,20867,21018,21144,21303,21466,21644,21795,21919,22077,22220,22375,22532,22684,22859,23032,23200,23371,23495,23656,23818,23991,24196,24339,24516,24678,24829,24955,25119,25296,25474,25650,25827,26007,26140,26291,26443,26592,26771,26922,27058,27231,27406,27562,27698,27862,28015,28174,28309,28453,28642,28793,28944,29401,29540,29758,29909,30033,30149,30296,30447,30603,30751,30902,31052,31203,31353,31550,31728,31879,32011,32162,32366,32631,32781,32932,33085,33241,33423,33578,33787,33938,34089,34240,34391,34529,34687,34866,35004,35175,35353,35504,35671,35821,36000,36151,36291,36473,36643,36805,36971,37179,37330,37487,37593,38311,39150,39263,39424,39575,39748,39921,40094,40267,40429,40580,40731,40893,41066,41239,41401,41552,41714,41876,42038,42189,42340,42495,42657,42834,43047,43209,43386,43559,43732,43856,44029,44206,44368,44519,44681,44854,45027,45200,45373,45546,45723,45874,46036,46209,46386,46552,46719,46889,47051,47175,47288,47439,47590,47741,47892,48058,48224,48390,48556,48722,48888,49054,49220,49375,49571,49772,50094,50288,50712,50893,51059,51255,51436,51587,51738,51889,52040,52206,52372,52523",,3,40759,,
171258,recHTws0MYpUqyTHj,C-AD49,Introducing Price | Commitment #6,active,22117,"171249,171250,171251,171252,171253,171254,171255,171256,171257,171258,171259,171260",5078,reckFYPhLyVpq5pnX,11 Major Commitments to the Sale,"358016,358017,358018","198,422,636,873,1026,1143,1372,1570,1742,1884,2044,2150,2305,2572,2669,2829,2931,3110,3261,3404,3564,3686,3837,3990,4154,4256,4434,4588,4743,4882,5147,6614,6774,7032,7292,7405,7595,7746,7869,8020,8423,8565,8728,8878,9029,9180,9331,9433,9584,9846,10034,10605,10787,10949,11051,11153,11255,11423,11717,11885,12048,12221,12384,12570,12751,12931,13088,13238,13394,13541,13691,13842,14016,14141,14318,14454,14631,14809,14977,15143,15313,15489,15658,15822,15978,16134,16281,16437,16614,16739,16916,17055,17205,17391,17584,17761,17950,18067,18269,18429,18557,18724,18893,19017,19202,19345,19507,19658,19808,20413,20546,20719,20870,21021,21147,21306,21469,21647,21798,21922,22080,22223,22378,22535,22687,22862,23035,23203,23374,23498,23659,23821,23994,24199,24342,24519,24681,24832,24958,25122,25299,25477,25653,25830,26010,26143,26294,26446,26595,26774,26925,27061,27234,27409,27565,27701,27865,28018,28177,28312,28456,28645,28796,28947,29404,29543,29761,29912,30036,30152,30299,30450,30606,30754,30905,31055,31206,31356,31553,31731,31882,32014,32165,32369,32634,32784,32935,33088,33244,33426,33581,33790,33941,34092,34243,34394,34532,34690,34869,35007,35178,35356,35507,35674,35824,36003,36154,36294,36476,36646,36808,36974,37182,37333,37490,37596,38314,39153,39266,39427,39578,39751,39924,40097,40270,40432,40583,40734,40896,41069,41242,41404,41555,41717,41879,42041,42192,42343,42498,42660,42837,43050,43212,43389,43562,43735,43859,44032,44209,44371,44522,44684,44857,45030,45203,45376,45549,45726,45877,46039,46212,46389,46555,46722,46892,47054,47178,47291,47442,47593,47744,47895,48061,48227,48393,48559,48725,48891,49057,49223,49378,49574,49775,50097,50291,50715,50896,51062,51258,51439,51590,51741,51892,52043,52209,52375,52526",,3,40760,,
171566,reciETZhO1atAgTct,C-AD96,Introducing Price | Commitment #6,active,22176,"171554,171556,171557,171558,171559,171560,171561,171562,171563,171564,171565,171566",5093,recw8x9SDc81xQhZT,11 Major Commitments to the Sale,"358655,358656,358664","236,460,664,1181,1407,1599,1780,1914,2188,2699,2969,3083,3234,3362,3541,3724,3875,4037,4451,4561,4728,4920,5112,5325,5438,5540,5637,5752,5902,6004,6106,6649,6811,6997,7443,7566,7711,7907,8058,8389,8603,8765,8916,9067,9218,9471,9622,9883,10067,10643,10825,11461,11747,11921,12083,12258,12422,12520,12787,12962,13122,13273,13424,13575,13726,13877,13981,14179,14341,14492,14669,14832,15007,15178,15350,15523,15696,15858,16009,16160,16311,16473,16579,16775,16881,17077,17232,17424,17616,17722,18103,18213,18394,18591,18752,18858,19054,19138,19378,19540,19691,19842,19955,20059,20170,20263,20371,20574,20681,20835,20986,21182,21344,21506,21612,21763,21959,22110,22261,22412,22563,22725,22898,23072,23233,23339,23535,23697,23859,24032,24156,24379,24540,24646,24797,24993,25159,25337,25515,25690,25867,26029,26180,26331,26482,26633,26732,26890,27097,27270,27367,27523,27734,27885,27976,28135,28338,28493,28610,28761,28912,29059,29152,29263,29369,29580,29697,30186,30337,30488,30639,30790,30941,31092,31243,31394,31581,31696,31847,32043,32200,32334,32498,32671,32822,32973,33124,33281,33464,33619,33755,33906,34057,34208,34359,34568,34728,34834,35042,35215,35321,35541,35711,35862,35968,36119,36330,36511,36684,36846,37012,37220,38352,38644,39465,39616,39789,39962,40135,40308,40470,40621,40772,40934,41107,41280,41442,41593,41755,41917,42079,42230,42381,42536,42698,42875,43088,43250,43427,43600,43897,44070,44247,44409,44560,44722,44895,45068,45241,45414,45587,45764,45915,46077,46250,46427,46593,46930,47329,47480,47631,47782,47933,48099,48265,48431,48597,48763,48929,49095,49261,49416,49612,49813,49945,50135,50329,50559,50753,50934,51100,51296,51477,51628,51779,51930,52081,52247,52413,52564","967063,987523,987524",3,41121,,"6951743,6951745,6696915,6631133,6715438,6715445,6727254,6727255,6752079,6767429,6767434,6777463,6782540,6782544,6799187,6817426,6821944,7122471,7163955,7164063,7164066,7188792,7188794,7236581,7236593,7236615"
171563,recJCgCrDK4mdRxKS,C-AD94,Signing Off on the Price | Commitment #11,active,22176,"171554,171556,171557,171558,171559,171560,171561,171562,171563,171564,171565,171566",5093,recw8x9SDc81xQhZT,11 Major Commitments to the Sale,"358650,358654,358662","233,457,662,1178,1404,1597,1777,1911,2185,2696,2966,3080,3231,3359,3538,3721,3872,4034,4406,4558,4725,4917,5109,5322,5435,5537,5634,5749,5899,6001,6103,6647,6808,6994,7440,7563,7708,7904,8055,8386,8600,8762,8913,9064,9215,9468,9619,9880,10065,10640,10822,11458,11744,11918,12080,12255,12419,12517,12784,12959,13120,13270,13421,13573,13723,13875,14028,14176,14340,14489,14666,14829,15005,15175,15347,15520,15693,15856,16007,16159,16309,16470,16576,16772,16878,17076,17230,17422,17614,17719,18100,18210,18391,18589,18751,18855,19051,19136,19376,19538,19688,19839,19952,20056,20167,20260,20368,20573,20678,20832,20983,21179,21341,21504,21609,21760,21956,22108,22258,22409,22562,22722,22896,23069,23231,23336,23532,23694,23856,24029,24153,24376,24537,24643,24794,24990,25156,25334,25512,25687,25864,26028,26177,26328,26480,26630,26729,26887,27095,27267,27432,27520,27732,27884,27973,28132,28337,28490,28607,28758,28909,29057,29149,29260,29366,29577,29694,30183,30334,30485,30637,30787,30938,31089,31240,31391,31578,31693,31844,32041,32197,32331,32495,32668,32819,32970,33121,33278,33461,33616,33752,33903,34054,34205,34356,34565,34725,34831,35039,35212,35318,35538,35708,35859,35965,36116,36328,36509,36681,36843,37009,37217,38349,38641,39462,39613,39786,39959,40132,40305,40467,40618,40769,40931,41104,41277,41439,41590,41752,41914,42076,42227,42378,42533,42695,42872,43085,43247,43424,43597,43894,44067,44244,44406,44557,44719,44892,45065,45238,45411,45584,45761,45912,46074,46247,46424,46590,46927,47326,47477,47628,47779,47930,48096,48262,48428,48594,48760,48926,49092,49258,49413,49609,49810,49942,50132,50326,50556,50750,50931,51097,51293,51474,51625,51776,51927,52078,52244,52410,52561","967071,967072,967073",3,41119,,"6703724,6631149,6631155,6715450,6751332,6751354,6758334,6775528,6727256,6752092,6767436,6817428,6821947,7122473,7166214,7164168,7166862"
171256,reccw1Rog3SigrbFl,C-AD47,Signing Off on the Price | Commitment #11,active,22117,"171249,171250,171251,171252,171253,171254,171255,171256,171257,171258,171259,171260",5078,reckFYPhLyVpq5pnX,11 Major Commitments to the Sale,"358034,358035,358036","196,420,634,871,1024,1141,1370,1568,1740,1882,2042,2148,2303,2570,2667,2827,2929,3108,3259,3402,3562,3684,3835,3988,4152,4254,4432,4586,4741,4880,5145,6612,6772,7030,7290,7403,7593,7744,7867,8018,8421,8563,8726,8876,9027,9178,9329,9431,9582,9844,10032,10603,10785,10947,11049,11151,11253,11421,11715,11883,12046,12219,12382,12568,12749,12929,13086,13236,13392,13539,13689,13840,14014,14139,14316,14452,14629,14807,14975,15141,15311,15487,15656,15820,15976,16132,16279,16435,16612,16737,16914,17053,17203,17389,17582,17759,17948,18065,18267,18427,18555,18722,18891,19015,19200,19343,19505,19656,19806,20411,20544,20717,20868,21019,21145,21304,21467,21645,21796,21920,22078,22221,22376,22533,22685,22860,23033,23201,23372,23496,23657,23819,23992,24197,24340,24517,24679,24830,24956,25120,25297,25475,25651,25828,26008,26141,26292,26444,26593,26772,26923,27059,27232,27407,27563,27699,27863,28016,28175,28310,28454,28643,28794,28945,29402,29541,29759,29910,30034,30150,30297,30448,30604,30752,30903,31053,31204,31354,31551,31729,31880,32012,32163,32367,32632,32782,32933,33086,33242,33424,33579,33788,33939,34090,34241,34392,34530,34688,34867,35005,35176,35354,35505,35672,35822,36001,36152,36292,36474,36644,36806,36972,37180,37331,37488,37594,38312,39151,39264,39425,39576,39749,39922,40095,40268,40430,40581,40732,40894,41067,41240,41402,41553,41715,41877,42039,42190,42341,42496,42658,42835,43048,43210,43387,43560,43733,43857,44030,44207,44369,44520,44682,44855,45028,45201,45374,45547,45724,45875,46037,46210,46387,46553,46720,46890,47052,47176,47289,47440,47591,47742,47893,48059,48225,48391,48557,48723,48889,49055,49221,49376,49572,49773,50095,50289,50713,50894,51060,51256,51437,51588,51739,51890,52041,52207,52373,52524",,3,40765,,
